book_id,isbn,title,original_title,authors,original_publication_year,average_rating,ratings_count,image_url,small_image_url,genres
18803640,224097008,H is for Hawk,H is for Hawk,Helen Macdonald,2015,3.74,30841,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"memoir, nonfiction, biography, fiction, science, history, contemporary, psychology"
21423525,034089699X,Us,Us,David Nicholls,2014,3.66,28856,https://images.gr-assets.com/books/1406116779m/21423525.jpg,https://images.gr-assets.com/books/1406116779s/21423525.jpg,"fiction, contemporary, romance, travel, art"
66695,1560760478,"Sojourn (Forgotten Realms: The Dark Elf Trilogy, #3; Legend of Drizzt, #3)",Sojourn (Dark Elf #3),R.A. Salvatore,1990,4.23,38242,https://images.gr-assets.com/books/1322861953m/66695.jpg,https://images.gr-assets.com/books/1322861953s/66695.jpg,"fantasy, fiction"
6393082,785135804,"Ender's Game, Volume 1: Battle School (Ender's Saga)",,"Christopher Yost, Orson Scott Card, Pasqual Ferry, Frank D'Armata",2009,4.37,32247,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"fiction, comics, fantasy, classics, manga"
6218007,1421527553,"Kimi ni Todoke: From Me to You, Vol. 1",君に届け 1,"Karuho Shiina, Tomo Kimura",2006,4.23,37369,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"manga, romance, comics, fiction, contemporary"
182425,553580221,False Memory,False Memory,Dean Koontz,1999,3.87,36882,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"horror, fiction, thriller, mystery, suspense, psychology, fantasy, contemporary, crime, paranormal"
34510,552152943,"Moving Pictures (Discworld, #10; Industrial Revolution, #1)",Moving Pictures,Terry Pratchett,1990,3.91,42892,https://images.gr-assets.com/books/1320456553m/34510.jpg,https://images.gr-assets.com/books/1320456553s/34510.jpg,"fantasy, fiction, science"
12513614,,"Captive in the Dark (The Dark Duet, #1)",Captive in the Dark,C.J. Roberts,2011,4.01,55542,https://images.gr-assets.com/books/1315343569m/12513614.jpg,https://images.gr-assets.com/books/1315343569s/12513614.jpg,"romance, contemporary, suspense, fiction, crime, thriller"
81959,1585425648,As a Man Thinketh,,James Allen,1902,4.29,29122,https://images.gr-assets.com/books/1303439193m/81959.jpg,https://images.gr-assets.com/books/1303439193s/81959.jpg,"psychology, classics, spirituality, nonfiction, philosophy, religion, business, fiction"
2082136,393064646,Bonk: The Curious Coupling of Science and Sex,Bonk: The Curious Coupling of Science and Sex,Mary Roach,2008,3.83,38157,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"science, nonfiction, psychology, history"
544257,451222385,"Midnight Alley (The Morganville Vampires, #3)",Midnight Alley,Rachel Caine,2007,4.11,49083,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"paranormal, fantasy, romance, fiction, horror, contemporary, mystery"
23278537,553418777,The Little Paris Bookshop,Das Lavendelzimmer ,"Nina George, Simon Pare",2013,3.51,34383,https://images.gr-assets.com/books/1412462018m/23278537.jpg,https://images.gr-assets.com/books/1412462018s/23278537.jpg,"fiction, romance, contemporary, travel"
13562049,224097377,Sweet Tooth,Sweet Tooth,Ian McEwan,2012,3.4,32637,https://images.gr-assets.com/books/1344373046m/13562049.jpg,https://images.gr-assets.com/books/1344373046s/13562049.jpg,"fiction, mystery, romance, contemporary, thriller, suspense, history, crime"
17333880,,"Twisted Perfection (Rosemary Beach, #5; Perfection, #1)","Twisted Perfection (Perfection, #1)",Abbi Glines,2013,4.26,57408,https://images.gr-assets.com/books/1360904964m/17333880.jpg,https://images.gr-assets.com/books/1360904964s/17333880.jpg,"romance, contemporary, fiction"
19675,6479758,"Executive Orders (Jack Ryan Universe, #9)",Executive Orders,Tom Clancy,1996,4.04,35513,https://images.gr-assets.com/books/1419127064m/19675.jpg,https://images.gr-assets.com/books/1419127064s/19675.jpg,"fiction, thriller, suspense, mystery, contemporary, crime"
8592946,310321913,One Thousand Gifts: A Dare to Live Fully Right Where You Are,One Thousand Gifts,Ann Voskamp,2011,4.03,33960,https://images.gr-assets.com/books/1393970725m/8592946.jpg,https://images.gr-assets.com/books/1393970725s/8592946.jpg,"nonfiction, spirituality, memoir, christian, biography, fiction, poetry, philosophy, religion"
156427,747545251,Psycho,Psycho,Robert Bloch,1959,4.09,36153,https://images.gr-assets.com/books/1393286878m/156427.jpg,https://images.gr-assets.com/books/1393286878s/156427.jpg,"horror, fiction, classics, thriller, mystery, crime, suspense, psychology"
45100,000649885X,"Ship of Magic (Liveship Traders, #1)",Ship of Magic,Robin Hobb,1998,4.12,37381,https://images.gr-assets.com/books/1360507722m/45100.jpg,https://images.gr-assets.com/books/1360507722s/45100.jpg,"fantasy, fiction, romance"
148337,1560254556,Where Eagles Dare ,Where Eagles Dare ,"Alistair MacLean, Clint Willis",1967,4.12,35233,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"thriller, fiction, suspense, mystery, classics, history, crime"
41977,99498596,Circle of Friends,Circle of Friends,Maeve Binchy,1990,4.0,43936,https://images.gr-assets.com/books/1342486126m/41977.jpg,https://images.gr-assets.com/books/1342486126s/41977.jpg,"romance, contemporary, fiction, classics"
23513349,1502784270,Milk and Honey,milk and honey,Rupi Kaur,2014,4.27,73104,https://images.gr-assets.com/books/1491595510m/23513349.jpg,https://images.gr-assets.com/books/1491595510s/23513349.jpg,"poetry, nonfiction, contemporary, romance, fiction, memoir"
5720,425170349,"Rainbow Six (Jack Ryan Universe, #10)",Rainbow Six,Tom Clancy,1998,4.07,35278,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"fiction, thriller, suspense, mystery, crime, contemporary"
16788,60515228,Fragile Things: Short Fictions and Wonders,Fragile Things: Short Fictions and Wonders,Neil Gaiman,2006,4.02,38942,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"fantasy, fiction, horror, poetry, contemporary, mystery, paranormal"
8196732,749942010,Sister,Sister,Rosamund Lupton,2010,3.77,35893,https://images.gr-assets.com/books/1320189763m/8196732.jpg,https://images.gr-assets.com/books/1320189763s/8196732.jpg,"thriller, crime, mystery, suspense, fiction, contemporary"
20518872,765377063,"The Three-Body Problem (Remembrance of Earth’s Past, #1)",三体,"Liu Cixin, Ken Liu",2007,4.0,33409,https://images.gr-assets.com/books/1415428227m/20518872.jpg,https://images.gr-assets.com/books/1415428227s/20518872.jpg,"fiction, fantasy, science, contemporary"
48002,61031321,"Thief of Time (Discworld, #26; Death, #5)",Thief of Time,Terry Pratchett,2001,4.25,42002,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"fantasy, fiction, science"
154798,1401201911,Superman: Red Son,Superman: Red Son,"Mark Millar, Kilian Plunkett, Andrew Robinson, Walden Wong, Dave Johnson",2003,4.17,35438,https://images.gr-assets.com/books/1298557533m/154798.jpg,https://images.gr-assets.com/books/1298557533s/154798.jpg,"comics, fiction, fantasy"
227593,385721420,Three Junes,Three Junes,Julia Glass,2002,3.56,35677,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"fiction, contemporary, romance"
52309,743255062,The Autobiography of Benjamin Franklin,,"Benjamin Franklin, Lewis Leary",1791,3.83,33061,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"biography, nonfiction, philosophy, business, history, classics, fiction"
1858013,525950494,The Reason for God: Belief in an Age of Skepticism,The Reason for God: Belief in an Age of Skepticism,Timothy J. Keller,2007,4.2,31692,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"christian, religion, nonfiction, philosophy, spirituality"
12891107,1937007472,"King of Thorns (The Broken Empire, #2)",King of Thorns,Mark  Lawrence,2012,4.2,33941,https://images.gr-assets.com/books/1322539112m/12891107.jpg,https://images.gr-assets.com/books/1322539112s/12891107.jpg,"fantasy, fiction, paranormal, horror"
12160906,1250000971,"The Sins of the Father (The Clifton Chronicles, #2)",The Sins of the Father,Jeffrey Archer,2012,4.01,27456,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"fiction, mystery, thriller, history, romance, suspense, contemporary"
187811,60725117,"Shadowland (The Mediator, #1)",Shadowland,Meg Cabot,2000,4.04,51580,https://images.gr-assets.com/books/1327886166m/187811.jpg,https://images.gr-assets.com/books/1327886166s/187811.jpg,"paranormal, fantasy, romance, fiction, mystery, contemporary"
3047849,61566128,"Killer (Pretty Little Liars, #6)",Killer ,Sara Shepard,2009,4.07,39702,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"contemporary, fiction, mystery, romance, suspense, thriller, crime"
4898,1591396190,Blue Ocean Strategy: How To Create Uncontested Market Space And Make The Competition Irrelevant,Blue Ocean Strategy: How to Create Uncontested Market Space and Make Competition Irrelevant,"W. Chan Kim, Renée Mauborgne",2004,3.86,30665,https://images.gr-assets.com/books/1416445924m/4898.jpg,https://images.gr-assets.com/books/1416445924s/4898.jpg,"business, nonfiction"
6431790,316036196,"Fang (Maximum Ride, #6)",Fang,James Patterson,2010,4.07,48964,https://images.gr-assets.com/books/1344269411m/6431790.jpg,https://images.gr-assets.com/books/1344269411s/6431790.jpg,"fantasy, romance, paranormal, thriller, mystery, fiction, science, suspense"
8546358,553807226,The Peach Keeper,The Peach Keeper ,Sarah Addison Allen,2011,3.84,45468,https://images.gr-assets.com/books/1320549305m/8546358.jpg,https://images.gr-assets.com/books/1320549305s/8546358.jpg,"fiction, romance, fantasy, contemporary, paranormal, mystery"
815234,152026320,The Napping House,The Napping House,"Audrey Wood, Don    Wood",1984,4.27,37773,https://images.gr-assets.com/books/1410229873m/815234.jpg,https://images.gr-assets.com/books/1410229873s/815234.jpg,"fiction, poetry, fantasy, classics"
27239265,,"The Short Drop (Gibson Vaughn, #1)",,Matthew FitzSimmons,2015,4.15,32641,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"mystery, thriller, fiction, crime, suspense, contemporary"
33453,60590297,"You Suck (A Love Story, #2)",You Suck ,Christopher Moore,2007,3.82,38818,https://images.gr-assets.com/books/1331323414m/33453.jpg,https://images.gr-assets.com/books/1331323414s/33453.jpg,"fiction, fantasy, paranormal, horror, romance, contemporary"
18104607,,"Beautiful Oblivion (The Maddox Brothers, #1)",Beautiful Oblivion,Jamie McGuire,2014,4.13,54391,https://images.gr-assets.com/books/1398284779m/18104607.jpg,https://images.gr-assets.com/books/1398284779s/18104607.jpg,"romance, fiction, contemporary"
77711,812515285,"A Fire Upon the Deep (Zones of Thought, #1)",A Fire Upon The Deep,Vernor Vinge,1992,4.13,37986,https://images.gr-assets.com/books/1333915005m/77711.jpg,https://images.gr-assets.com/books/1333915005s/77711.jpg,"fiction, fantasy, science"
6709,1577311957,"Practicing the Power of Now: Essential Teachings, Meditations, and Exercises from the Power of Now","Practicing the Power of Now: Essential Teachings, Meditations, and Exercises from The Power of Now",Eckhart Tolle,1999,4.25,29256,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"spirituality, philosophy, psychology, nonfiction, religion"
19469,038532328X,"The Face on the Milk Carton (Janie Johnson, #1)",The Face on the Milk Carton,Caroline B. Cooney,1990,3.72,43334,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"mystery, fiction, contemporary, suspense, thriller, romance, classics, crime"
413158,067984483X,Put Me in the Zoo,Put Me in the Zoo,Robert Lopshire,1960,4.13,38809,https://images.gr-assets.com/books/1327947254m/413158.jpg,https://images.gr-assets.com/books/1327947254s/413158.jpg,"fantasy, poetry"
6448470,61935085,"Firelight (Firelight, #1)","Firelight (Firelight, #1)",Sophie Jordan,2010,3.88,51815,https://images.gr-assets.com/books/1269737893m/6448470.jpg,https://images.gr-assets.com/books/1269737893s/6448470.jpg,"fantasy, romance, paranormal, fiction, contemporary"
9809,156453800,Invisible Cities,Le città invisibili,"Italo Calvino, William Weaver",1972,4.19,32253,https://images.gr-assets.com/books/1468623303m/9809.jpg,https://images.gr-assets.com/books/1468623303s/9809.jpg,"fiction, fantasy, classics, poetry, travel, philosophy, contemporary, history"
11096647,,"Flat-Out Love (Flat-Out Love, #1)",Flat-Out Love ,Jessica Park,2011,4.01,47644,https://images.gr-assets.com/books/1333821470m/11096647.jpg,https://images.gr-assets.com/books/1333821470s/11096647.jpg,"romance, contemporary, fiction"
17905709,1741666708,The Narrow Road to the Deep North,The Narrow Road to the Deep North,Richard Flanagan,2013,4.0,25197,https://images.gr-assets.com/books/1374734363m/17905709.jpg,https://images.gr-assets.com/books/1374734363s/17905709.jpg,"fiction, history, contemporary, romance"
26582,452281423,"The Claiming of Sleeping Beauty (Sleeping Beauty, #1)",The Claiming of Sleeping Beauty,"A.N. Roquelaure, Anne Rice",1983,3.28,38387,https://images.gr-assets.com/books/1340735794m/26582.jpg,https://images.gr-assets.com/books/1340735794s/26582.jpg,"fiction, fantasy, romance, horror"
6114607,143116231,"The Midwife: A Memoir of Birth, Joy, and Hard Times", Call the midwife : a true story of the East End in the 1950s,Jennifer Worth,2002,4.17,19176,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"nonfiction, history, memoir, biography, fiction"
10882,222109073X,Hell's Angels: A Strange and Terrible Saga,Hell's Angels,Hunter S. Thompson,1966,4.0,27819,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"nonfiction, history, biography, memoir, crime, classics, fiction, contemporary, science, travel"
9758764,1451617720,Then Came You,Then Came You,Jennifer Weiner,2010,3.69,36469,https://images.gr-assets.com/books/1308787263m/9758764.jpg,https://images.gr-assets.com/books/1308787263s/9758764.jpg,"fiction, contemporary, romance"
395922,61020001,"The Awakening (The Vampire Diaries, #1)",The Awakening,L.J. Smith,1991,3.41,44222,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"paranormal, romance, fiction, horror, fantasy, mystery, contemporary"
73070,380776839,"It Had to Be You (Chicago Stars, #1)",It Had to Be You,Susan Elizabeth Phillips,1994,4.04,45961,https://images.gr-assets.com/books/1297088239m/73070.jpg,https://images.gr-assets.com/books/1297088239s/73070.jpg,"romance, contemporary, sports, fiction"
13707738,393343448,Boomerang: Travels in the New Third World,Boomerang: Travels in the New Third World,Michael   Lewis,2011,3.87,15616,https://images.gr-assets.com/books/1345046879m/13707738.jpg,https://images.gr-assets.com/books/1345046879s/13707738.jpg,"business, nonfiction, history, travel, fiction, contemporary"
7227174,743294270,Fly Away Home,Fly Away Home,Jennifer Weiner,2010,3.66,37026,https://images.gr-assets.com/books/1267210300m/7227174.jpg,https://images.gr-assets.com/books/1267210300s/7227174.jpg,"fiction, contemporary, romance"
